Title,Snippet,URL,Topics,Categories,Tags
Tìm được 70 người mất tích nhưng vẫn an toàn tại Lào Cai | BÁO ...,"12 thg 9, 2024 ... Ngày 12-9, cơ quan chức năng đã tìm thấy 70 người còn sống sót và an toàn tại thôn Kho Vàng, xã Cốc Lầu, huyện Bắc Hà, Lào Cai, ...",https://www.sggp.org.vn/tim-duoc-70-nguoi-mat-tich-nhung-van-an-toan-tai-lao-cai-post758651.html,"thôn Kho Vàng, Lào Cai, người còn, xã Cốc Lầu huyện",Chưa phân loại,"2024, cơ quan chức năng, người, thôn, Kho Vàng, Cốc Lầu, huyện, Bắc Hà, Lào Cai"
Tỉnh Lào Cai và châu Hồng Hà (Trung Quốc) tổ chức hội chợ biên ...,"14 thg 11, 2024 ... Tỉnh Lào Cai phối hợp với châu Hồng Hà (tỉnh Vân Nam, Trung Quốc) tổ chức Hội chợ Kinh tế thương mại và du lịch biên giới Trung - Việt (Hồng ...",https://www.sggp.org.vn/tinh-lao-cai-va-chau-hong-ha-trung-quoc-to-chuc-hoi-cho-bien-gioi-2024-post768313.html,"thg Tỉnh, Hà tỉnh, biên giới Trung, Lào Cai phối hợp, tổ chức Hội chợ, Kinh tế thương mại",Kinh tế,"tổ chức Hội chợ, Hội chợ Kinh tế, Kinh tế thương mại, du lịch biên giới, 2024, Tỉnh, Lào Cai, châu Hồng, tỉnh, Vân Nam"
Động đất ở TP Lào Cai | BÁO SÀI GÒN GIẢI PHÓNG,"6 thg 8, 2024 ... Một trận động đất mạnh 2,6 độ richter xảy ra vào lúc 5 giờ sáng ngày 7-8 có tâm chấn ở TP Lào Cai.",https://www.sggp.org.vn/dong-dat-o-tp-lao-cai-post752937.html,"TP Lào Cai, độ richter xảy, thg Một trận, tâm chấn ở, giờ sáng, động đất mạnh",Chưa phân loại,"trận động đất, động đất mạnh, 2,6 độ, độ richter, ra vào lúc, sáng ngày, có tâm, tâm chấn, 2024, trận"
"""Ngày hội Du lịch - Văn hóa - Xúc tiến thương mại Lào - Việt 2024 ...","27 thg 12, 2024 ... Đến dự sự kiện có đồng chí Nguyễn Văn Dũng, Phó Chủ tịch UBND TPHCM; đồng chí Vansy Kouamoua, Ủy viên dự khuyết Ban Chấp hành Trung ương Đảng, ...",https://www.sggp.org.vn/ngay-hoi-du-lich-van-hoa-xuc-tien-thuong-mai-lao-viet-2024-tai-tphcm-post775190.html,"thg Đến dự, Nguyễn Văn Dũng, Kouamoua Ủy viên, UBND TPHCM, đồng chí Vansy, Trung ương Đảng",Chính trị,"27 thg, dự sự kiện, có đồng chí, UBND TPHCM, dự khuyết Ban Chấp hành, Ban Chấp hành Trung ương, 2024, sự kiện, đồng chí, Nguyễn"
Nút giao IC-11 trên tuyến cao tốc Nội Bài - Lào Cai được thông xe ...,"25 thg 11, 2018 ... IC-11 là nút giao thứ 5 và cũng là nút giao cuối cùng nằm trên địa bàn tỉnh Phú Thọ, kết nối trực tiếp với cao tốc “huyết mạch” Nội Bài - Lào ...",https://www.sggp.org.vn/nut-giao-ic-11-tren-tuyen-cao-toc-noi-bai-lao-cai-duoc-thong-xe-va-dua-vao-su-dung-post500797.html,"nút giao thứ, tỉnh Phú Thọ, Nội Bài Lào, cuối cùng nằm, cao tốc huyết mạch",Chưa phân loại,"là nút, giao thứ, địa bàn tỉnh, 2018, địa bàn, tỉnh, cao tốc, huyết mạch, Nội Bài"
Lễ đón Phó Chủ tịch nước Lào Bounthong Chitmany thăm chính ...,"17 thg 7, 2022 ... Đây là chuyến thăm chính thức Việt Nam đầu tiên của đồng chí Bounthong Chitmany trên cương vị Thường trực Ban Bí thư, Phó Chủ tịch nước Lào, ...",https://www.sggp.org.vn/le-don-pho-chu-tich-nuoc-lao-bounthong-chitmany-tham-chinh-thuc-viet-nam-post644201.html,"chuyến thăm, nước Lào, đồng chí Bounthong Chitmany, thg Đây, Ban Bí thư, chính thức Việt Nam, cương vị Thường trực",Chưa phân loại,"là chuyến, Thường trực Ban, Ban Bí thư, Phó Chủ tịch nước, 2022, chuyến, Việt Nam, đồng chí, Bounthong, Chitmany"
"Thiết kế khung giá, tăng cường nhập khẩu điện từ Lào | BÁO SÀI ...","1 thg 5, 2024 ... Về giá mua bán điện, Bộ Công thương thông tin, Lào muốn Việt Nam sớm có khung giá mua điện từ Lào sau năm 2025, với mức giá không thấp hơn 6,95 ...",https://www.sggp.org.vn/thiet-ke-khung-gia-tang-cuong-nhap-khau-dien-tu-lao-post737976.html,"Lào muốn, mức giá, điện Bộ, sớm có khung, Công thương thông tin",Chưa phân loại,"bán điện, Bộ Công thương, Công thương thông tin, có khung, giá mua điện từ, sau năm, mức giá, 2024, điện, Công thương"
Lào kỷ niệm 60 năm quan hệ Việt Nam - Lào | BÁO SÀI GÒN GIẢI ...,"18 thg 7, 2022 ... Theo TTXVN, tham dự buổi lễ có các đồng chí: Tổng Bí thư, Chủ tịch nước CHDCND Lào Thongloun Sisoulith, Thủ tướng Chính phủ Phankham Viphavanh, ...",https://www.sggp.org.vn/lao-ky-niem-60-nam-quan-he-viet-nam-lao-post644347.html,"nước CHDCND Lào, buổi lễ, thg Theo TTXVN, Thongloun Sisoulith Thủ tướng, Chính phủ Phankham Viphavanh",Chính trị,"Theo TTXVN, tham dự buổi, buổi lễ, Chủ tịch nước, nước CHDCND, Thủ tướng Chính phủ, 2022, TTXVN, buổi, đồng chí"
"Gió Lào khô nóng đã tới, chỉ số UV đạt “max” | BÁO SÀI GÒN GIẢI ...","5 thg 5, 2020 ... Theo các chuyên gia theo dõi thiên tai, thời tiết thì trưa nay 5-5, hiện tượng gió Lào khô nóng đã bắt đầu chớm xuất hiện ở nước ta và vài ...",https://www.sggp.org.vn/gio-lao-kho-nong-da-toi-chi-so-uv-dat-max-post554943.html,"khô nóng, thì trưa nay, ở nước ta, bắt đầu chớm, chuyên gia theo dõi, thiên tai thời tiết, hiện tượng gió Lào",Chưa phân loại,"theo dõi thiên tai, 2020, chuyên gia, thiên tai, thời tiết, trưa, hiện tượng, nước"
Lào Cai: Tang thương nối tiếp tang thương | BÁO SÀI GÒN GIẢI ...,"11 thg 9, 2024 ... Tang thương cứ nối tiếp tang thương khi ở tỉnh Lào Cai xảy ra tới 2 vụ sạt lở và lũ quét. Một vụ làm 18 người chết và mất tích, ...",https://www.sggp.org.vn/lao-cai-tang-thuong-noi-tiep-tang-thuong-post758445.html,"xảy ra tới vụ, ở tỉnh, làm người chết, thg Tang thương cứ, lũ quét Một",Chưa phân loại,"tang thương khi, 2024, Tang thương, tỉnh, Lào Cai, lũ quét, người"
"Đề xuất Việt Nam - Lào sớm triển khai cơ chế '2 cửa khẩu, 1 điểm ...","19 giờ trước ... (PLO)- Các doanh nghiệp đề xuất Chính phủ hai nước Việt Nam - Lào sớm triển khai cơ chế ""2 cửa khẩu, 1 điểm dừng"" nhằm giảm thiểu ùn tắc, ...",https://plo.vn/de-xuat-viet-nam-lao-som-trien-khai-co-che-2-cua-khau-1-diem-dung-post829355.html,"điểm dừng nhằm, giờ trước PLO, Lào sớm, hai nước, doanh nghiệp đề xuất, triển khai cơ chế, giảm thiểu ùn tắc","Chính trị, Kinh tế","giờ trước, đề xuất Chính phủ, triển khai cơ chế, giảm thiểu ùn tắc, trước, doanh nghiệp, Chính phủ, nước, Việt Nam, cơ chế"
"Thủ tướng Phạm Minh Chính lên đường thăm, làm việc tại Lào | Báo ...",1 ngày trước ... (PLO)- Chuyến thăm Lào của Thủ tướng Phạm Minh Chính từ ngày 9 đến 10-1 theo lời mời của Thủ tướng Cộng hòa Dân chủ Nhân dân Lào Sonexay ...,https://plo.vn/thu-tuong-pham-minh-chinh-len-duong-tham-lam-viec-tai-lao-post829201.html,"Chuyến thăm Lào, Phạm Minh Chính, lời mời, trước PLO, Cộng hòa, Dân chủ Nhân dân",Chưa phân loại,"theo lời, hòa Dân chủ, Dân chủ Nhân dân, ngày trước, Chuyến, Thủ tướng, Phạm, Minh, từ ngày, Cộng"
Trao chứng nhận đầu tư cho các doanh nghiệp Việt Nam - Lào | Báo ...,19 giờ trước ... ... Lào cho Bộ Giao thông công chính Lào. Vietnam Airlines và Lao Airlines ký kết biên bản ghi nhớ về việc tăng cường và mở rộng quan hệ hợp tác ...,https://plo.vn/trao-chung-nhan-dau-tu-cho-cac-doanh-nghiep-viet-nam-lao-post829357.html,"Lào Vietnam Airlines, giờ trước, cho Bộ, việc tăng cường, Giao thông công chính, ký kết biên bản, mở rộng quan hệ",Chưa phân loại,"giờ trước, Bộ Giao thông, Giao thông công chính, ký kết biên bản, mở rộng quan hệ, trước, Giao thông, công chính, Vietnam, Airlines"
Thủ tướng Lào đề nghị Việt Nam sớm có khung giá mua điện | Báo ...,"8 thg 4, 2024 ... (PLO)- Bộ trưởng Bộ Công Thương Nguyễn Hồng Diên cho biết, đến nay, Tập đoàn Điện lực Việt Nam (EVN) đã ký kết 19 thỏa thuận mua bán điện ...",https://plo.vn/evn-da-ky-ket-19-thoa-thuan-mua-ban-dien-tai-lao-post784515.html,"Nguyễn Hồng Diên, thg PLO Bộ trưởng, mua bán điện, Việt Nam EVN, cho biết đến nay, Tập đoàn Điện lực, ký kết thỏa thuận",Chính trị,"Bộ trưởng Bộ, Tập đoàn Điện lực, mua bán điện, 2024, Bộ trưởng, Công Thương, Nguyễn, Hồng, Diên, Tập đoàn"
Việt Nam tiếp tục duy trì là nhà đầu tư lớn thứ 3 vào Lào | Báo Pháp ...,"19 thg 8, 2024 ... (PLO)- Việt Nam tiếp tục duy trì là nhà đầu tư lớn thứ 3 vào Lào, đến nay có 255 dự án, có tổng vốn đăng ký 5,5 tỷ USD.",https://plo.vn/viet-nam-la-nha-dau-tu-lon-thu-3-vao-lao-post805950.html,"tổng vốn, lớn thứ, thg PLO Việt Nam, đăng ký tỷ USD, nhà đầu tư, Lào đến nay",Kinh tế,"là nhà, có tổng, tổng vốn, đăng ký 5,5, 2024, Việt Nam, dự án, tổng, USD."
Lào Cai muốn xây dựng Khu thí điểm thương mại điện tử qua biên ...,"21 thg 5, 2024 ... (PLO)- Sở Công Thương Lào Cai đề xuất triển khai xây dựng Khu thí điểm thương mại điện tử qua biên giới để thực hiện tốt vai trò cầu nối ...",https://plo.vn/lao-cai-muon-xay-dung-khu-thi-diem-thuong-mai-dien-tu-qua-bien-gioi-post791702.html,"thg PLO Sở, xây dựng Khu, điện tử qua, thực hiện tốt, Công Thương Lào Cai, đề xuất triển khai, thí điểm thương mại, vai trò cầu nối",Chưa phân loại,"xây dựng Khu, thí điểm thương mại, thương mại điện tử, qua biên giới, vai trò cầu nối, 2024, Công Thương, Lào Cai, thương mại, điện tử"
"'Gia đình Việt với sinh viên Lào, Campuchia' thêm thắt chặt tình hữu ...","12 thg 3, 2024 ... Chương trình 'Gia đình Việt với sinh viên Lào, Campuchia', giúp thắt chặt tình hữu nghị 3 nước · Sinh viên Lào và Campuchia xúc động khi ăn cơm ...",https://plo.vn/chuong-trinh-gia-dinh-viet-voi-sinh-vien-lao-campuchia-giup-that-chat-tinh-huu-nghi-3-nuoc-post780036.html,"Lào Campuchia giúp, ăn cơm, tình hữu nghị nước, thg Chương trình, Gia đình Việt",Chưa phân loại,"' Gia đình, giúp thắt chặt, thắt chặt tình, tình hữu nghị, · Sinh viên, xúc động khi, ăn cơm, 2024, Chương trình, Gia đình"
"Lào xây đập, Campuchia lãnh đủ | Báo Pháp Luật TP. Hồ Chí Minh","19 thg 11, 2016 ... Lào bắt đầu xây dựng đập thủy điện Don Sahong vào tháng 10-2015. Đập cao 30 m, dài 7 m, được xây dựng tại Siphan Don thuộc tỉnh Champasak (Nam ...",https://plo.vn/lao-xay-dap-campuchia-lanh-du-post414352.html,"Siphan Don thuộc, m dài m, tỉnh Champasak Nam, tháng Đập cao, thg Lào, xây dựng đập",Chưa phân loại,"đập thủy điện, thuộc tỉnh, 2016, thủy điện, Sahong, tháng, Siphan, tỉnh, Champasak"
Người Trung Quốc thao túng miền Bắc Lào | Báo Pháp Luật TP. Hồ ...,"20 thg 10, 2015 ... Theo điều tra của đặc phái viên Arnaud Dubus (báo Libération), dân Trung Quốc sang Lào làm ăn sẽ được chính phủ Trung Quốc trợ cấp tiền ly hương ...",https://plo.vn/nguoi-trung-quoc-thao-tung-mien-bac-lao-post359886.html,"Arnaud Dubus báo, tiền ly hương, Libération dân, sang Lào, thg Theo điều, chính phủ Trung Quốc",Chính trị,"Theo điều, tra của đặc phái viên, được chính phủ, trợ cấp tiền, tiền ly, ly hương, 2015, điều, đặc phái viên, Arnaud"
Khu vực biên giới Việt - Lào phức tạp về tội phạm | Báo Pháp Luật ...,"19 thg 11, 2020 ... (PLO)- Hoạt động của tội phạm, nhất là tội phạm ma túy, mua bán người… trên tuyến biên giới Việt Nam - Lào diễn biến phức tạp.",https://plo.vn/khu-vuc-bien-gioi-viet-lao-phuc-tap-ve-toi-pham-post602257.html,"người trên tuyến, thg PLO Hoạt động, Việt Nam Lào, nhất là tội phạm, ma túy mua bán, diễn biến phức tạp",Chưa phân loại,"mua bán người, tuyến biên giới, 2020, Hoạt động, tội phạm, người, tuyến, biên giới, Việt Nam"
Thông tin cơ bản về CHDCND Lào,"17 thg 7, 2022 ... Nằm trên bán đảo Đông Dương, khu vực Đông Nam Á, Lào có đường biên giới giáp 5 nước và không giáp biển; phía bắc giáp Trung Quốc, ...",https://special.nhandan.vn/thongtincoban_lao/index.html,"giáp biển phía, thg Nằm, Á Lào, đường biên giới, bán đảo Đông Dương",Chưa phân loại,"có đường, đường biên giới, biên giới giáp, giáp biển, phía bắc, bắc giáp, 2022, bán đảo, Đông Dương, khu vực"
Tổng hội người Việt Nam tại Lào kỷ niệm 15 năm thành lập,"14 thg 3, 2024 ... Sáng 14/3, tại thủ đô Vientiane, Tổng hội người Việt Nam tại Lào tổ chức lễ kỷ niệm 15 năm thành lập nhằm tổng kết, đánh giá những kết quả ...",https://nhandan.vn/tong-hoi-nguoi-viet-nam-tai-lao-ky-niem-15-nam-thanh-lap-post799919.html,"thg Sáng, Vientiane Tổng hội người, Lào tổ chức lễ, năm thành lập nhằm, tổng kết đánh giá",Chưa phân loại,"Tổng hội người, tổ chức lễ, lễ kỷ niệm, nhằm tổng kết, 2024, Sáng, thủ đô, Vientiane, Tổng hội, người"
Quốc hội Lào bầu ông Sonexay Siphandone làm tân Thủ tướng,"30 thg 12, 2022 ... Tại cuộc họp, Quốc hội khóa IX của Lào đã thông qua đề xuất của Chủ tịch nước Thongloun Sisoulith, đồng ý để ông Phankham Viphavanh, Ủy viên Bộ ...",https://nhandan.vn/lao-co-thu-tuong-moi-post732594.html,"nước Thongloun Sisoulith, ông Phankham Viphavanh, Ủy viên Bộ, IX của Lào, Quốc hội khóa, thg Tại cuộc họp, thông qua đề xuất",Chính trị,"Quốc hội khóa, khóa IX, Chủ tịch nước, 2022, cuộc họp, khóa, Chủ tịch, nước, Thongloun, Sisoulith"
Cộng hòa dân chủ nhân dân Lào - Tin tức cập nhật mới nhất tại ...,"Cong hoa dan chu nhan dan Lao - Tổng hợp bài viết cập nhật tin tức, bài viết, video mới nhất về Cộng hòa dân chủ nhân dân Lào trên nhandan.vn.",https://nhandan.vn/cong-hoa-dan-chu-nhan-dan-lao-tag60410.html,"bài viết, nhan dan Lao, dân chủ, video mới nhất, Cong hoa, Cộng hòa, Lào trên nhandan, cập nhật tin tức",Chưa phân loại,"Cong hoa, dan chu, nhan dan, viết cập nhật, cập nhật tin tức, hòa dân, dân chủ, chủ nhân dân, Cong, cập nhật"
Lào sẵn sàng đảm nhận cương vị Chủ tịch ASEAN,"17 thg 11, 2023 ... Theo Phó Thủ tướng, Bộ trưởng Ngoại giao Lào Saleumxay Kommasith, hiện Lào đã sẵn sàng đảm nhận cương vị Chủ tịch ASEAN trong năm 2024 với ...",https://nhandan.vn/lao-san-sang-dam-nhan-cuong-vi-chu-tich-asean-lan-thu-3-trong-nam-2024-post783173.html,"Lào Saleumxay Kommasith, ASEAN trong năm, Bộ trưởng Ngoại giao, sẵn sàng đảm nhận, cương vị Chủ tịch",Chính trị,"Theo Phó Thủ tướng, Bộ trưởng Ngoại giao, cương vị Chủ tịch, Chủ tịch ASEAN, 2023, Phó Thủ tướng, Bộ trưởng, Ngoại giao, Saleumxay, Kommasith"
Thủ tướng Phạm Minh Chính lên đường thăm Lào và đồng chủ trì ...,"1 ngày trước ... Ngày 9/1, Thủ tướng Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam Phạm Minh Chính cùng đoàn đại biểu cấp cao Chính phủ Việt Nam lên ...",https://nhandan.vn/thu-tuong-pham-minh-chinh-len-duong-tham-lao-va-dong-chu-tri-ky-hop-lan-thu-47-uy-ban-lien-chinh-phu-viet-nam-lao-post855052.html,"nước Cộng hòa, Phạm Minh Chính, cùng đoàn, Việt Nam lên, trước Ngày Thủ tướng, xã hội chủ nghĩa, đại biểu cấp cao","Chính trị, Xã hội","Thủ tướng Chính phủ, Chính phủ nước, hòa xã hội, xã hội chủ nghĩa, đoàn đại biểu, cấp cao Chính phủ, ngày trước, Thủ tướng, Chính phủ, nước"
Lào đẩy mạnh quá trình chuyển đổi số để phát triển kinh tế-xã hội,"29 thg 5, 2023 ... Theo Thủ tướng Chính phủ Lào Sonexay Siphandone, Lào cần hành động mạnh mẽ để phát triển ba trụ cột: kinh tế số, chính phủ số và cộng đồng ...",https://nhandan.vn/lao-day-manh-qua-trinh-chuyen-doi-so-de-phat-trien-kinh-te-xa-hoi-post755170.html,"Lào Sonexay Siphandone, số chính phủ số, cần hành động, thg Theo Thủ tướng, phát triển ba, trụ cột kinh tế","Chính trị, Kinh tế, Xã hội","Theo Thủ tướng, Thủ tướng Chính phủ, kinh tế số, chính phủ số, 2023, Thủ tướng, Chính phủ, Sonexay, Siphandone, trụ cột"
Thư chúc mừng Năm mới Lào và Campuchia,"13 thg 4, 2023 ... Nhân dịp Tết Bun Pi-mày (Bun Pi May) của Lào và Tết Chôn Chơ-năm Thơ-mây (Chol Chhnam Thmey) của Campuchia.",https://nhandan.vn/lanh-dao-dang-nha-nuoc-gui-thu-chuc-mung-nam-moi-lao-va-campuchia-post747636.html,"Tết Bun Pi, Thơ mây Chol, Chôn Chơ năm, Thmey của Campuchia, thg Nhân dịp",Chưa phân loại,"2023, Nhân dịp, Chôn, Chol, Chhnam, Thmey, Campuchia"
Lào với cuộc chiến chống Covid-19,"28 thg 12, 2021 ... Quyết liệt trong chiến lược phòng, chống Covid-19. Giai đoạn mới xuất hiện Covid-19 tại Lào, hàng loạt biện pháp đã được quốc gia này đưa ra ...",https://special.nhandan.vn/Lao_chong_Covid/index.html,"Covid tại Lào, thg Quyết liệt, Giai đoạn mới, chiến lược phòng chống, hàng loạt biện pháp",Chưa phân loại,"chiến lược phòng, hàng loạt biện pháp, được quốc gia, 2021, chiến lược, phòng, Covid, Giai đoạn, hàng loạt, biện pháp"
Vun đắp quan hệ hữu nghị vĩ đại Việt Nam-Lào,"13 thg 7, 2024 ... Tổng Bí thư, Chủ tịch nước Lào Thongloun Sisoulith cảm ơn Chủ tịch nước Tô Lâm thăm cấp Nhà nước tới Lào, mang đến tình cảm hữu nghị chân ...",https://nhandan.vn/vun-dap-quan-he-huu-nghi-vi-dai-viet-nam-lao-post818887.html,"nước Lào Thongloun, Tô Lâm thăm, mang đến, Sisoulith cảm ơn, hữu nghị chân, thg Tổng Bí thư",Chưa phân loại,"Chủ tịch nước, cảm ơn Chủ tịch, thăm cấp, cấp Nhà nước, tình cảm hữu nghị, 2024, Chủ tịch, nước, Thongloun, Sisoulith"
Thủ tướng Phạm Minh Chính gặp Thủ tướng Lào Sonexay ...,"8 thg 10, 2024 ... Sáng 8/10, ngay sau khi tới Thủ đô Vientiane, Lào để tham dự Hội nghị cấp cao ASEAN lần thứ 44 và 45, Thủ tướng Chính phủ Phạm Minh Chính đã ...",https://baochinhphu.vn/thu-tuong-pham-minh-chinh-gap-thu-tuong-lao-sonexay-siphandone-102241008140446044.htm,"ASEAN lần thứ, thg Sáng ngay, Phạm Minh Chính, Vientiane Lào, tới Thủ đô, tham dự Hội nghị",Chính trị,"sau khi, tới Thủ đô, tham dự Hội nghị, cấp cao ASEAN, ASEAN lần, lần thứ, Thủ tướng Chính phủ, 2024, Sáng, Thủ đô"
"Thủ tướng Phạm Minh Chính tới Vientiane, bắt đầu thăm Lào","1 ngày trước ... Dự kiến trong chuyến công tác, Thủ tướng Chính phủ Phạm Minh Chính sẽ cùng Thủ tướng Lào Sonexay Siphandone đồng chủ trì kỳ họp thứ 47 Ủy ban ...",https://baochinhphu.vn/thu-tuong-pham-minh-chinh-toi-vientiane-bat-dau-tham-lao-102250109082449174.htm,"Lào Sonexay Siphandone, kỳ họp thứ, Phạm Minh Chính, Ủy ban, chuyến công tác, cùng Thủ tướng, đồng chủ trì",Chính trị,"chuyến công tác, Thủ tướng Chính phủ, chủ trì kỳ, họp thứ, ngày trước, chuyến, công tác, Thủ tướng, Chính phủ, Phạm"
Lễ đón trọng thể Thủ tướng Lào Sonexay Siphandone thăm chính ...,"6 thg 1, 2024 ... Sáng 6/1, tại Phủ Chủ tịch, Thủ tướng Chính phủ Phạm Minh Chính chủ trì lễ đón Thủ tướng Chính phủ nước Cộng hòa Dân chủ Nhân dân Lào ...",https://baochinhphu.vn/chum-anh-le-don-trong-the-thu-tuong-lao-sonexay-siphandone-tham-chinh-thuc-viet-nam-102240106102649808.htm,"Phạm Minh Chính, nước Cộng hòa, thg Sáng, lễ đón, Phủ Chủ tịch, Nhân dân Lào",Chính trị,"Thủ tướng Chính phủ, chủ trì lễ, đón Thủ tướng, Chính phủ nước, hòa Dân chủ, Dân chủ Nhân dân, 2024, Sáng, Chủ tịch, Thủ tướng"
"Thủ tướng Phạm Minh Chính lên đường thăm, làm việc tại Lào","1 ngày trước ... Trong năm 2024, Việt Nam đã ủng hộ, hỗ trợ Lào đảm nhiệm thành công cương vị Chủ tịch ASEAN và AIPA 2024, được Lào đánh giá cao. Lào là một ...",https://baochinhphu.vn/thu-tuong-pham-minh-chinh-len-duong-tham-lam-viec-tai-lao-102250109065822181.htm,"cao Lào, trước Trong năm, ASEAN và AIPA, ủng hộ hỗ trợ, đảm nhiệm thành công, cương vị Chủ tịch",Chưa phân loại,"cương vị Chủ tịch, Chủ tịch ASEAN, ngày trước, 2024, Việt Nam, Chủ tịch, ASEAN, AIPA"
Thủ tướng Việt Nam - Lào - Campuchia nhất trí thúc đẩy đột phá ...,"9 thg 10, 2024 ... Sáng 9/10, nhân dịp tham dự Hội nghị Cấp cao ASEAN lần thứ 44, 45 tại thủ đô Vientiane, Lào, Thủ tướng Chính phủ Phạm Minh Chính, Thủ tướng ...",https://baochinhphu.vn/thu-tuong-viet-nam-lao-campuchia-nhat-tri-thuc-day-dot-pha-chien-luoc-trong-hop-tac-kinh-te-102241009102636875.htm,"ASEAN lần thứ, Phạm Minh Chính, thg Sáng, Vientiane Lào, nhân dịp tham dự, Hội nghị Cấp cao",Chính trị,"tham dự Hội nghị, Cấp cao ASEAN, ASEAN lần, lần thứ, Thủ tướng Chính phủ, 2024, Sáng, Hội nghị, ASEAN, thủ đô"
Lào Cai: Tìm thấy 30 thi thể nạn nhân thiệt mạng trong vụ sạt lở tại ...,"11 thg 9, 2024 ... (Chinhphu.vn) - Chiều 11/9, các lực lượng chức năng đã tìm thấy 30 thi thể nạn nhân thiệt mạng trong vụ sạt lở tại thôn Làng Nủ, ...",https://baochinhphu.vn/lao-cai-doc-suc-tim-kiem-nguoi-gap-nan-trong-vu-sat-lo-tai-bao-yen-lao-cai-102240911144842125.htm,"Chinhphu vn Chiều, thôn Làng Nủ, vụ sạt lở, lực lượng chức năng, tìm thấy thi thể, nạn nhân thiệt mạng",Chưa phân loại,"lực lượng chức năng, thi thể nạn nhân, 2024, Chiều, lực lượng, chức năng, nạn nhân, thôn, Làng"
Thủ tướng Phạm Minh Chính sẽ thăm Lào và đồng chủ trì Kỳ họp ...,"4 ngày trước ... (Chinhphu.vn) - Theo thông cáo của Bộ Ngoại giao, nhận lời mời của Thủ tướng nước Cộng hòa Dân chủ Nhân dân Lào Sonexay Siphandone, ...",https://baochinhphu.vn/thu-tuong-pham-minh-chinh-se-tham-lao-va-dong-chu-tri-ky-hop-lan-thu-47-uy-ban-lien-chinh-phu-viet-nam-lao-102250106183816725.htm,"Lào Sonexay Siphandone, nước Cộng hòa, nhận lời mời, thông cáo của Bộ, Dân chủ Nhân dân",Chưa phân loại,"Theo thông cáo, Bộ Ngoại giao, Thủ tướng nước, hòa Dân chủ, Dân chủ Nhân dân, ngày trước, thông cáo, Ngoại giao, nhận lời, Thủ tướng"
Tuyên bố chung Việt Nam - Lào,"13 thg 9, 2024 ... Hai bên chân thành cảm ơn về sự ủng hộ và giúp đỡ to lớn, quý báu, chí tình, chí nghĩa mà hai Đảng, hai Nhà nước và nhân dân hai nước đã dành ...",https://baochinhphu.vn/tuyen-bo-chung-viet-nam-lao-102240913102636509.htm,"hai Đảng hai, thg Hai bên, chí nghĩa, nước đã dành, sự ủng hộ, chân thành cảm ơn, giúp đỡ to lớn",Chính trị,"bên chân thành, chí nghĩa, 2024, quý báu, chí tình, nghĩa, Đảng, Nhà nước, nhân dân, nước"
Hợp tác giữa Quân đội Việt Nam - Lào ngày càng phát triển bền chặt,"18 thg 12, 2024 ... Chiều tối 18/12, Thủ tướng Chính phủ Phạm Minh Chính đã tiếp Thượng tướng Khamliang Outhakaysone, Bộ trưởng Bộ Quốc phòng Lào cùng đoàn đại ...",https://baochinhphu.vn/video/video-20008.htm,"Lào cùng đoàn, Phạm Minh Chính, Khamliang Outhakaysone Bộ trưởng, thg Chiều tối",Chính trị,"Thủ tướng Chính phủ, tiếp Thượng tướng, Bộ trưởng Bộ, Bộ Quốc phòng, đoàn đại, 2024, Chiều tối, Thủ tướng, Chính phủ, Phạm"
"Thủ tướng Lào Sonexay Siphandone đến Hà Nội, bắt đầu chuyến ...","6 thg 1, 2024 ... (Chinhphu.vn) - Sáng 6/1, Thủ tướng Chính phủ nước Cộng hòa Dân chủ Nhân dân Lào Sonexay Siphandone và Phu nhân đến Hà Nội, bắt đầu thăm ...",https://baochinhphu.vn/thu-tuong-lao-sonexay-siphandone-den-ha-noi-bat-dau-chuyen-tham-chinh-thuc-viet-nam-102240106085608823.htm,"Chinhphu vn Sáng, Lào Sonexay Siphandone, nước Cộng hòa, bắt đầu thăm, Phu nhân đến, Thủ tướng Chính phủ, Dân chủ Nhân dân",Chính trị,"Thủ tướng Chính phủ, Chính phủ nước, hòa Dân chủ, Dân chủ Nhân dân, 2024, Sáng, Thủ tướng, Chính phủ, nước, Cộng"
Vụ sạt lở vùi lấp cả thôn ở Lào Cai: Còn hơn 100 người đang mất ...,"11 thg 9, 2024 ... Vụ sạt lở vùi lấp cả thôn ở Lào Cai: Còn hơn 100 người đang mất tích ... VTV.vn - Ngày 10/9, một đám đất bùn rất lớn từ đỉnh núi ở độ cao trên 100 ...",https://vtv.vn/xa-hoi/vu-sat-lo-vui-lap-ca-thon-o-lao-cai-con-hon-100-nguoi-dang-mat-tich-20240911102213558.htm,"thôn ở Lào, vùi lấp cả, đám đất bùn, thg Vụ, Cai Còn, đỉnh núi, mất tích VTV vn, rất lớn",Chưa phân loại,"đất bùn, đỉnh núi, 2024, thôn, Lào Cai, người, VTV., đỉnh, độ cao"
